date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
19:51:45	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:45%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399866798-9BT3JPIFVLT800KHHGG7/IMG_0911.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399866798-9BT3JPIFVLT800KHHGG7/IMG_0911.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:46	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:46%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399881744-5C3WSXMPU7BZAVZLN7UZ/IMG_20170509_025559.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399881744-5C3WSXMPU7BZAVZLN7UZ/IMG_20170509_025559.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:51:47	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:21:47%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399880786-ZD8K68R73UXTMPE6TB4R/IMG_20170509_224125.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399880786-ZD8K68R73UXTMPE6TB4R/IMG_20170509_224125.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:04	805/805	URF---	200	added ('OK%20(cached)')	application/octet-stream		https://www.orestisgeorgiou.com/home?format=rss	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/homea409	(from https://www.orestisgeorgiou.com/)
19:52:06	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:05%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399956172-GPC0SI8HPOBP5BW7491D/IMG_20190619_155236.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399956172-GPC0SI8HPOBP5BW7491D/IMG_20190619_155236.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:06	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:06%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399962759-7AD69MEE6U7SHPTPD2EU/IMG_20190711_211703.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399962759-7AD69MEE6U7SHPTPD2EU/IMG_20190711_211703.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:07	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:07%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399974497-HZKQHE6XBW9P1NJJJR5P/IMG-20180908-WA0002.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399974497-HZKQHE6XBW9P1NJJJR5P/IMG-20180908-WA0002.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:08	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:08%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399976699-HUJXDI4UTRQABUEIYPGA/IMG-20180908-WA0004.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399976699-HUJXDI4UTRQABUEIYPGA/IMG-20180908-WA0004.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:09	0/0	---M--	404	error ('Not%20Found')	text/html	date:Fri,%2017%20Feb%202023%2014:21:23%20GMT	https://images.squarespace-cdn.com/robots.txt		(from https://www.orestisgeorgiou.com/)
19:52:09	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:09%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399982642-IZK5T6C6FJT2YKAUXQZ9/IMG-20180908-WA0005.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399982642-IZK5T6C6FJT2YKAUXQZ9/IMG-20180908-WA0005.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:10	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:10%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399985068-L4ML8666HER0T9IO588U/IMG-20180908-WA0006.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399985068-L4ML8666HER0T9IO588U/IMG-20180908-WA0006.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:11	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:11%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399998004-S0EUGZQHJVQSYH01HTMT/IMG-20180908-WA0011.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399998004-S0EUGZQHJVQSYH01HTMT/IMG-20180908-WA0011.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:12	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:12%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400010813-EUMQ2TMJWOBE2UCISPBY/IMG-20180908-WA0012.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400010813-EUMQ2TMJWOBE2UCISPBY/IMG-20180908-WA0012.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:13	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:13%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400023619-V6JG0RZSLMGAL7WSGXQJ/pic+pres.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400023619-V6JG0RZSLMGAL7WSGXQJ/pic+pres.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:14	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:14%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400047677-32BC4ZNHDL3ZIVVCTGHG/received_533711940383285.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400047677-32BC4ZNHDL3ZIVVCTGHG/received_533711940383285.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:15	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:15%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400082439-00458ADR4NB2E0DUXQOB/ResearchersNight2019.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606400082439-00458ADR4NB2E0DUXQOB/ResearchersNight2019.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:22	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%2240eac8d00da31d2c7d9024721c810f8c%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-17fcdd213e0be8f2a3f8f-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-17fcdd213e0be8f2a3f8f-min.en-US.js	(from https://www.orestisgeorgiou.com/roles)
19:52:22	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%228b893a678253530c011bc37012d15ecf%22	http://assets.squarespace.com/universal/scripts-compressed/common-vendors-d846c9bba14c7d46c64c0-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-vendors-d846c9bba14c7d46c64c0-min.en-US.js	(from https://www.orestisgeorgiou.com/roles)
19:52:23	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22a7b7e4cb3694711966c5c15018b48030%22	http://assets.squarespace.com/universal/scripts-compressed/common-d7f3183014a8632cf3f8a-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-d7f3183014a8632cf3f8a-min.en-US.js	(from https://www.orestisgeorgiou.com/roles)
19:52:23	51/51	---MCZ	200	added ('OK')	text/plain	date:Fri,%2017%20Feb%202023%2014:22:10%20GMT	https://fonts.googleapis.com/robots.txt		(from https://www.orestisgeorgiou.com/)
19:52:24	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22ba41d15b993e9b2e562b6834b8229c64%22	http://assets.squarespace.com/universal/scripts-compressed/performance-2b31864e00dd18f9fadd4-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/performance-2b31864e00dd18f9fadd4-min.en-US.js	(from https://www.orestisgeorgiou.com/roles)
19:52:24	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:24%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691511427-K2L3T58O4Y2CE8OVRBWC/logosArtboard+5.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691511427-K2L3T58O4Y2CE8OVRBWC/logosArtboard+5.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:25	1262/1262	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:58%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/error-dark.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:31	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:31%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1615891935568-YJN17UKI0CLED3MQCWVP/ultraleaplogo.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1615891935568-YJN17UKI0CLED3MQCWVP/ultraleaplogo.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:31	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	application/javascript	etag:W/%2233717d3279e74c9fe5e9bb7a75b6c3fb--gzip%22	https://static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/349/scripts/site-bundle.js	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/ta/55f0a9b0e4b0f3eb70352f6d/349/scripts/site-bundle.js	(from https://www.orestisgeorgiou.com/)
19:52:31	474586/474586	URF---	200	added ('OK%20(cached)')	image/jpeg		https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399913222-N8LNBKSQ04PEGV8KDT7W/IMG_20180924_215233.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1606399913222-N8LNBKSQ04PEGV8KDT7W/IMG_20180924_215233.jpg	(from https://www.orestisgeorgiou.com/speaking)
19:52:32	1676/1676	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/error-dark@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:33	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:33%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691788896-KC3KWV4LLJHKDSXJ4OGV/levitate.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691788896-KC3KWV4LLJHKDSXJ4OGV/levitate.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:33	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:33%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691803416-7DJKZ16WHSJ7HDMMISYI/h-reality.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691803416-7DJKZ16WHSJ7HDMMISYI/h-reality.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:33	2432610/2432610	URF---	200	added ('OK%20(cached)')	application/pdf		https://static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/t/5d8a19eeca49b978bf9d02ff/1569331707703/Researcher%27s+night+2019.pdf	/home/aramaanmeher/websites/Aca/static1.squarespace.com/static/5c6fd1c7c2ff616d47ed3809/t/5d8a19eeca49b978bf9d02ff/1569331707703/Researcher's+night+2019.pdf	(from https://www.orestisgeorgiou.com/roles)
19:52:34	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:34%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691252876-PMYAZEPP2OV4W2HPCHIR/logoArtboard+3.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691252876-PMYAZEPP2OV4W2HPCHIR/logoArtboard+3.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:34	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:34%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1631200152955-NNCRBDC6LQNUMM50ZZ1W/e-textures-square-white.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1631200152955-NNCRBDC6LQNUMM50ZZ1W/e-textures-square-white.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:35	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:35%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691213104-09NKAL5EJ5E4QUMBDYYO/logoArtboard+1.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1553691213104-09NKAL5EJ5E4QUMBDYYO/logoArtboard+1.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:35	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:35%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554418978640-55XFDHRR7V98IV193PZD/gw4.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554418978640-55XFDHRR7V98IV193PZD/gw4.jpg	(from https://www.orestisgeorgiou.com/blog)
19:52:35	1219/1219	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:01%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/play-button.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:36	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22e2b2b657a163af740e338b00cf03ef9c%22	http://assets.squarespace.com/universal/scripts-compressed/common-7133f016992c56e5a06b6-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-7133f016992c56e5a06b6-min.en-US.js	(from https://www.orestisgeorgiou.com/contact)
19:52:36	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:36%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554419107422-MWMHHQ42A5V2AA7RUTNH/Untitled-1-01.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554419107422-MWMHHQ42A5V2AA7RUTNH/Untitled-1-01.jpg	(from https://www.orestisgeorgiou.com/blog)
19:52:36	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:36%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/f33a60da-db78-4acf-83f5-49da33d0b99a/b-139.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/f33a60da-db78-4acf-83f5-49da33d0b99a/b-139.jpg	(from https://www.orestisgeorgiou.com/contact)
19:52:37	2909/2909	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:07%20GMT	http://assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/play-button@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:38	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:33%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1615891414635-T6LQ36UIIT7UY46NAAKE/touchless-seconary-logo-white-colour.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1615891414635-T6LQ36UIIT7UY46NAAKE/touchless-seconary-logo-white-colour.jpg	(from https://www.orestisgeorgiou.com/roles)
19:52:38	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22ccc9c172c9873d2cc63f85bed666de88%22	http://assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-712a4c65bb95ea1c746df-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/extract-css-runtime-712a4c65bb95ea1c746df-min.en-US.js	(from https://www.orestisgeorgiou.com/privacy-policy)
19:52:38	0/0	UR-M-Z	416	error ('Range%20Not%20Satisfiable')	text/javascript	etag:%22280a0fb4088399ba6a8571c495141860%22	http://assets.squarespace.com/universal/scripts-compressed/common-edb46381854a23d678edd-min.en-US.js	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/scripts-compressed/common-edb46381854a23d678edd-min.en-US.js	(from https://www.orestisgeorgiou.com/privacy-policy)
19:52:38	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:38%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1554415632686-5VYKSY0F4SZDBTESSBQX/grid.jpg?content-type=image%2Fjpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1554415632686-5VYKSY0F4SZDBTESSBQX/gridee8a.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process)
19:52:39	2968/2968	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:04%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:40	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:40%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554415670706-638H4OG101KCYNX7ZQQX/bc.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554415670706-638H4OG101KCYNX7ZQQX/bc.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process)
19:52:40	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:40%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554415632686-5VYKSY0F4SZDBTESSBQX/grid.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1554415632686-5VYKSY0F4SZDBTESSBQX/grid.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process)
19:52:40	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:40%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/22fee85e-95e9-45c5-b3cc-f312ee48d76e/Screenshot+2023-02-01+at+17.06.58.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/22fee85e-95e9-45c5-b3cc-f312ee48d76e/Screenshot+2023-02-01+at+17.06.585d45.png	(from https://www.orestisgeorgiou.com/blog-feed/2023/2/1/are-public-touchscreens-safe-to-touch)
19:52:41	3097/3097	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:28:03%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/edit-aviary-light@2x.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:42	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:42%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/86452b2d-1c0e-41b1-8e90-fc7b1bd4bedb/7edb-4586508629-b024f4dc78.jpeg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/86452b2d-1c0e-41b1-8e90-fc7b1bd4bedb/7edb-4586508629-b024f4dc78.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2023/2/1/are-public-touchscreens-safe-to-touch)
19:52:42	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:42%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/c2dbb28f-9a26-4b56-bec2-ffc1268f59eb/rsos210625f01.jpg	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/c2dbb28f-9a26-4b56-bec2-ffc1268f59eb/rsos210625f01.jpg	(from https://www.orestisgeorgiou.com/blog-feed/2023/2/1/are-public-touchscreens-safe-to-touch)
19:52:42	84773/84773	URF---	200	added ('OK%20(cached)')	application/octet-stream		https://www.orestisgeorgiou.com/blog-feed?format=rss	/home/aramaanmeher/websites/Aca/www.orestisgeorgiou.com/blog-feeda409	(from https://www.orestisgeorgiou.com/blog-feed/2019/4/4/my-creative-process)
19:52:42	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:42%20GMT	https://images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593789251934-BEVWEKSFI1Y9ADK91Y4C/0.png?content-type=image%2Fpng	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/5c6fd1c7c2ff616d47ed3809/1593789251934-BEVWEKSFI1Y9ADK91Y4C/05d45.png	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:43	3051/3051	---M--	200	added ('OK')	image/png	date:Wed,%2017%20Apr%202019%2022:27:56%20GMT	http://assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	/home/aramaanmeher/websites/Aca/assets.squarespace.com/universal/images-v6/damask/edit-info-light.png	(from https://static1.squarespace.com/static/sitecss/5c6fd1c7c2ff616d47ed3809/102/55f0aac0e4b0f0a5b7e0b22e/5c6fd1c7c2ff616d47ed381f/349/site.css)
19:52:44	447/447	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:44%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593788859722-I99CGNVBS8AGB84B7W0M/0+(1).png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593788859722-I99CGNVBS8AGB84B7W0M/0+(1).png	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:44	448/448	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:44%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593789132931-14ZDZHM5938CLDKVQJX2/0+(3).png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593789132931-14ZDZHM5938CLDKVQJX2/0+(3).png	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
19:52:44	455/455	UR-M--	412	error ('Precondition%20Failed')	text/html	date:Fri,%2017%20Feb%202023%2014:22:44%20GMT	https://images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593788978139-9YYNJC72U92LO1KTOOVC/0+(2).png	/home/aramaanmeher/websites/Aca/images.squarespace-cdn.com/content/v1/5c6fd1c7c2ff616d47ed3809/1593788978139-9YYNJC72U92LO1KTOOVC/0+(2).png	(from https://www.orestisgeorgiou.com/blog-feed/2020/7/3/the-rise-of-the-scientist)
